review_id,order_id,customer_id,product_id,rating,review_date,review_text
REV0054436,ORD0117505,CUST004569,PRD00074,2,2024-04-30,Below expectations for the price paid.
REV0054437,ORD0117506,CUST038379,PRD00123,2,2022-09-11,Below expectations for the price paid.
REV0054438,ORD0117510,CUST034944,PRD00142,4,2023-02-12,"Good product overall, minor issues."
REV0054439,ORD0117512,CUST048539,PRD00042,4,2023-09-27,"Nice build quality, delivery was on time."
REV0054440,ORD0117514,CUST020895,PRD00055,1,2021-09-09,"Would not recommend, faced multiple issues."
REV0054441,ORD0117516,CUST018172,PRD00053,3,2023-12-07,Decent but packaging could be better.
REV0054442,ORD0117517,CUST018754,PRD00052,1,2024-11-23,"Poor experience, product had defects."
REV0054443,ORD0117521,CUST011023,PRD00096,4,2023-10-16,"Good product overall, minor issues."
REV0054444,ORD0117522,CUST028419,PRD00007,5,2024-11-23,"Very happy with the purchase, works perfectly."
REV0054445,ORD0117527,CUST027672,PRD00121,4,2024-12-21,"Good product overall, minor issues."
REV0054446,ORD0117528,CUST035127,PRD00029,5,2024-02-13,"Best in this price range, highly recommend."
REV0054447,ORD0117531,CUST007520,PRD00146,4,2025-02-23,"Nice build quality, delivery was on time."
REV0054448,ORD0117533,CUST026580,PRD00009,3,2024-03-16,"Okay experience, expected a bit more."
REV0054449,ORD0117534,CUST001031,PRD00120,5,2022-03-24,"Excellent product, totally worth it!"
REV0054450,ORD0117535,CUST026252,PRD00046,5,2025-11-05,"Very happy with the purchase, works perfectly."
REV0054451,ORD0117537,CUST049645,PRD00130,2,2024-12-18,"Not fully satisfied, some issues faced."
REV0054452,ORD0117539,CUST039615,PRD00080,4,2021-11-05,"Value for money, satisfied with performance."
REV0054453,ORD0117546,CUST003642,PRD00080,4,2021-12-05,"Good product overall, minor issues."
REV0054454,ORD0117550,CUST039261,PRD00133,2,2023-08-01,Below expectations for the price paid.
REV0054455,ORD0117551,CUST028294,PRD00017,1,2024-10-10,"Would not recommend, faced multiple issues."
REV0054456,ORD0117552,CUST034492,PRD00044,2,2021-12-15,"Not fully satisfied, some issues faced."
REV0054457,ORD0117553,CUST027389,PRD00106,5,2024-01-08,"Excellent product, totally worth it!"
REV0054458,ORD0117556,CUST019146,PRD00087,4,2024-11-29,"Good product overall, minor issues."
REV0054459,ORD0117559,CUST024283,PRD00079,2,2021-04-28,"Not fully satisfied, some issues faced."
REV0054460,ORD0117560,CUST037317,PRD00117,3,2022-06-23,Decent but packaging could be better.
REV0054461,ORD0117561,CUST003950,PRD00115,5,2025-12-16,"Best in this price range, highly recommend."
REV0054462,ORD0117563,CUST004128,PRD00099,4,2021-09-19,"Value for money, satisfied with performance."
REV0054463,ORD0117564,CUST028197,PRD00080,5,2025-07-19,"Best in this price range, highly recommend."
REV0054464,ORD0117569,CUST013508,PRD00024,2,2025-12-30,"Not fully satisfied, some issues faced."
REV0054465,ORD0117572,CUST042272,PRD00001,4,2022-08-26,"Good product overall, minor issues."
REV0054466,ORD0117574,CUST020188,PRD00099,5,2022-08-10,"Very happy with the purchase, works perfectly."
REV0054467,ORD0117580,CUST004650,PRD00069,4,2022-07-06,"Good product overall, minor issues."
REV0054468,ORD0117582,CUST044395,PRD00094,5,2021-09-30,"Very happy with the purchase, works perfectly."
REV0054469,ORD0117583,CUST038093,PRD00043,5,2022-01-30,"Very happy with the purchase, works perfectly."
REV0054470,ORD0117588,CUST034269,PRD00137,5,2023-11-03,"Very happy with the purchase, works perfectly."
REV0054471,ORD0117589,CUST045153,PRD00119,3,2023-06-13,Decent but packaging could be better.
REV0054472,ORD0117590,CUST045462,PRD00078,5,2025-11-13,"Excellent product, totally worth it!"
REV0054473,ORD0117593,CUST000565,PRD00096,2,2021-11-03,"Not fully satisfied, some issues faced."
REV0054474,ORD0117596,CUST023476,PRD00112,5,2024-11-30,"Excellent product, totally worth it!"
REV0054475,ORD0117598,CUST013273,PRD00089,5,2023-05-13,"Best in this price range, highly recommend."
REV0054476,ORD0117600,CUST007149,PRD00089,4,2024-03-21,"Nice build quality, delivery was on time."
REV0054477,ORD0117601,CUST046402,PRD00135,3,2024-01-03,"Average product, does the job."
REV0054478,ORD0117602,CUST008360,PRD00034,5,2024-12-28,Great quality and fast delivery.
REV0054479,ORD0117605,CUST014454,PRD00017,4,2025-06-14,"Good product overall, minor issues."
REV0054480,ORD0117610,CUST008836,PRD00054,5,2025-09-12,"Very happy with the purchase, works perfectly."
REV0054481,ORD0117614,CUST049391,PRD00116,2,2022-07-27,Below expectations for the price paid.
REV0054482,ORD0117615,CUST047405,PRD00031,4,2024-10-19,"Nice build quality, delivery was on time."
REV0054483,ORD0117618,CUST049531,PRD00065,5,2021-10-22,"Excellent product, totally worth it!"
REV0054484,ORD0117619,CUST001483,PRD00068,4,2021-12-06,"Nice build quality, delivery was on time."
REV0054485,ORD0117622,CUST002473,PRD00145,4,2024-06-30,"Good product overall, minor issues."
REV0054486,ORD0117623,CUST033928,PRD00059,5,2023-01-14,"Excellent product, totally worth it!"
REV0054487,ORD0117628,CUST030960,PRD00066,4,2025-10-17,"Nice build quality, delivery was on time."
REV0054488,ORD0117629,CUST015921,PRD00043,4,2021-10-29,"Nice build quality, delivery was on time."
REV0054489,ORD0117630,CUST029011,PRD00005,3,2023-08-02,"Average product, does the job."
REV0054490,ORD0117633,CUST017265,PRD00029,3,2023-10-20,"Average product, does the job."
REV0054491,ORD0117636,CUST018050,PRD00016,4,2025-06-01,"Nice build quality, delivery was on time."
REV0054492,ORD0117637,CUST017833,PRD00012,4,2023-08-14,"Good product overall, minor issues."
REV0054493,ORD0117638,CUST042895,PRD00103,5,2021-11-11,"Excellent product, totally worth it!"
REV0054494,ORD0117642,CUST022820,PRD00062,4,2024-08-11,"Good product overall, minor issues."
REV0054495,ORD0117648,CUST009050,PRD00045,4,2023-12-05,"Good product overall, minor issues."
REV0054496,ORD0117649,CUST027386,PRD00038,5,2023-10-28,Great quality and fast delivery.
REV0054497,ORD0117653,CUST046626,PRD00147,5,2021-06-25,"Very happy with the purchase, works perfectly."
REV0054498,ORD0117654,CUST048512,PRD00081,1,2022-12-01,"Poor experience, product had defects."
REV0054499,ORD0117655,CUST028973,PRD00091,3,2023-12-25,"Average product, does the job."
REV0054500,ORD0117656,CUST034270,PRD00034,3,2022-06-24,"Average product, does the job."
REV0054501,ORD0117660,CUST029153,PRD00066,1,2024-10-26,"Poor experience, product had defects."
REV0054502,ORD0117661,CUST021234,PRD00142,4,2021-02-25,"Nice build quality, delivery was on time."
REV0054503,ORD0117663,CUST006333,PRD00022,5,2023-09-12,Great quality and fast delivery.
REV0054504,ORD0117665,CUST049138,PRD00147,5,2024-11-02,"Best in this price range, highly recommend."
REV0054505,ORD0117669,CUST028738,PRD00087,4,2023-08-29,"Nice build quality, delivery was on time."
REV0054506,ORD0117671,CUST003422,PRD00076,3,2021-02-09,"Average product, does the job."
REV0054507,ORD0117673,CUST040227,PRD00061,4,2021-11-13,"Value for money, satisfied with performance."
REV0054508,ORD0117674,CUST017189,PRD00109,3,2022-05-03,Decent but packaging could be better.
REV0054509,ORD0117675,CUST032062,PRD00034,4,2022-01-02,"Good product overall, minor issues."
REV0054510,ORD0117677,CUST032840,PRD00011,2,2023-09-05,"Not fully satisfied, some issues faced."
REV0054511,ORD0117680,CUST045632,PRD00045,4,2022-05-29,"Good product overall, minor issues."
REV0054512,ORD0117682,CUST037948,PRD00096,5,2023-10-30,"Excellent product, totally worth it!"
REV0054513,ORD0117686,CUST014637,PRD00014,2,2021-06-02,Below expectations for the price paid.
REV0054514,ORD0117687,CUST010269,PRD00113,3,2021-02-02,"Average product, does the job."
REV0054515,ORD0117689,CUST049533,PRD00127,5,2022-09-19,"Very happy with the purchase, works perfectly."
REV0054516,ORD0117691,CUST024550,PRD00054,5,2021-04-23,"Very happy with the purchase, works perfectly."
REV0054517,ORD0117696,CUST039783,PRD00049,3,2024-10-03,"Okay experience, expected a bit more."
REV0054518,ORD0117697,CUST047555,PRD00016,4,2022-01-22,"Nice build quality, delivery was on time."
REV0054519,ORD0117699,CUST021670,PRD00103,4,2022-06-18,"Good product overall, minor issues."
REV0054520,ORD0117700,CUST032050,PRD00105,2,2022-02-07,Below expectations for the price paid.
REV0054521,ORD0117704,CUST032073,PRD00072,4,2021-06-05,"Good product overall, minor issues."
REV0054522,ORD0117705,CUST020796,PRD00131,5,2024-06-18,"Excellent product, totally worth it!"
REV0054523,ORD0117706,CUST007783,PRD00090,5,2024-11-26,"Very happy with the purchase, works perfectly."
REV0054524,ORD0117711,CUST016881,PRD00083,3,2022-04-18,"Okay experience, expected a bit more."
REV0054525,ORD0117714,CUST018975,PRD00040,4,2024-06-20,"Value for money, satisfied with performance."
REV0054526,ORD0117716,CUST049648,PRD00120,5,2024-04-30,Great quality and fast delivery.
REV0054527,ORD0117720,CUST025113,PRD00020,5,2023-01-15,Great quality and fast delivery.
REV0054528,ORD0117721,CUST047500,PRD00038,5,2024-05-04,Great quality and fast delivery.
REV0054529,ORD0117730,CUST002378,PRD00129,5,2025-11-04,Great quality and fast delivery.
REV0054530,ORD0117731,CUST025614,PRD00098,5,2022-06-13,"Excellent product, totally worth it!"
REV0054531,ORD0117732,CUST035130,PRD00103,5,2024-06-15,"Very happy with the purchase, works perfectly."
REV0054532,ORD0117734,CUST005053,PRD00099,3,2022-01-29,"Okay experience, expected a bit more."
REV0054533,ORD0117735,CUST033896,PRD00065,4,2023-03-27,"Good product overall, minor issues."
REV0054534,ORD0117736,CUST000098,PRD00010,5,2024-01-10,"Best in this price range, highly recommend."
REV0054535,ORD0117739,CUST029821,PRD00093,5,2022-12-02,"Excellent product, totally worth it!"
REV0054536,ORD0117740,CUST017782,PRD00093,5,2025-04-13,Great quality and fast delivery.
REV0054537,ORD0117743,CUST044563,PRD00033,3,2024-06-12,"Average product, does the job."
REV0054538,ORD0117744,CUST039080,PRD00052,3,2022-09-28,"Average product, does the job."
REV0054539,ORD0117745,CUST049201,PRD00118,4,2021-10-21,"Good product overall, minor issues."
REV0054540,ORD0117747,CUST026923,PRD00001,5,2024-08-03,"Very happy with the purchase, works perfectly."
REV0054541,ORD0117748,CUST023659,PRD00111,5,2021-10-28,"Best in this price range, highly recommend."
REV0054542,ORD0117750,CUST034312,PRD00055,4,2024-11-24,"Nice build quality, delivery was on time."
REV0054543,ORD0117752,CUST003601,PRD00044,3,2024-11-17,"Okay experience, expected a bit more."
REV0054544,ORD0117755,CUST001135,PRD00119,5,2021-10-27,"Excellent product, totally worth it!"
REV0054545,ORD0117757,CUST044776,PRD00085,4,2024-10-30,"Nice build quality, delivery was on time."
REV0054546,ORD0117759,CUST004150,PRD00055,5,2022-06-30,"Best in this price range, highly recommend."
REV0054547,ORD0117761,CUST038060,PRD00145,4,2024-12-01,"Good product overall, minor issues."
REV0054548,ORD0117763,CUST034451,PRD00098,4,2025-11-30,"Good product overall, minor issues."
REV0054549,ORD0117765,CUST047505,PRD00039,5,2021-11-10,Great quality and fast delivery.
REV0054550,ORD0117766,CUST030025,PRD00134,3,2022-11-10,Decent but packaging could be better.
REV0054551,ORD0117767,CUST029542,PRD00100,4,2021-08-14,"Value for money, satisfied with performance."
REV0054552,ORD0117774,CUST002734,PRD00046,1,2025-11-17,"Poor experience, product had defects."
REV0054553,ORD0117777,CUST024322,PRD00014,5,2023-05-30,"Very happy with the purchase, works perfectly."
REV0054554,ORD0117778,CUST033634,PRD00004,4,2024-03-27,"Value for money, satisfied with performance."
REV0054555,ORD0117781,CUST025327,PRD00059,4,2024-06-13,"Nice build quality, delivery was on time."
REV0054556,ORD0117782,CUST000209,PRD00106,5,2023-06-24,"Best in this price range, highly recommend."
REV0054557,ORD0117784,CUST046787,PRD00015,4,2023-04-06,"Value for money, satisfied with performance."
REV0054558,ORD0117788,CUST042764,PRD00062,4,2022-10-17,"Nice build quality, delivery was on time."
REV0054559,ORD0117790,CUST013749,PRD00061,3,2021-02-23,"Okay experience, expected a bit more."
REV0054560,ORD0117794,CUST048223,PRD00013,4,2025-04-04,"Nice build quality, delivery was on time."
REV0054561,ORD0117796,CUST043564,PRD00094,5,2024-04-01,Great quality and fast delivery.
REV0054562,ORD0117798,CUST036432,PRD00074,4,2024-11-25,"Value for money, satisfied with performance."
REV0054563,ORD0117800,CUST033631,PRD00009,5,2023-12-20,"Very happy with the purchase, works perfectly."
REV0054564,ORD0117802,CUST045610,PRD00041,5,2023-08-21,"Best in this price range, highly recommend."
REV0054565,ORD0117806,CUST000570,PRD00077,2,2023-10-09,Below expectations for the price paid.
REV0054566,ORD0117807,CUST044157,PRD00147,5,2023-05-15,"Excellent product, totally worth it!"
REV0054567,ORD0117809,CUST012534,PRD00132,3,2021-08-06,"Average product, does the job."
REV0054568,ORD0117810,CUST030489,PRD00080,4,2021-02-10,"Nice build quality, delivery was on time."
REV0054569,ORD0117814,CUST018305,PRD00008,3,2023-10-02,"Average product, does the job."
REV0054570,ORD0117816,CUST024046,PRD00094,3,2023-12-22,"Okay experience, expected a bit more."
REV0054571,ORD0117817,CUST044286,PRD00047,4,2021-09-16,"Nice build quality, delivery was on time."
REV0054572,ORD0117821,CUST011148,PRD00038,5,2021-06-15,Great quality and fast delivery.
REV0054573,ORD0117822,CUST047276,PRD00027,4,2023-09-24,"Value for money, satisfied with performance."
REV0054574,ORD0117828,CUST039528,PRD00046,4,2025-10-21,"Value for money, satisfied with performance."
REV0054575,ORD0117830,CUST007717,PRD00143,5,2024-11-14,"Very happy with the purchase, works perfectly."
REV0054576,ORD0117832,CUST000308,PRD00115,4,2023-04-17,"Nice build quality, delivery was on time."
REV0054577,ORD0117833,CUST011753,PRD00146,5,2021-09-24,"Best in this price range, highly recommend."
REV0054578,ORD0117835,CUST004781,PRD00013,3,2024-09-10,Decent but packaging could be better.
REV0054579,ORD0117836,CUST021269,PRD00034,5,2022-04-19,"Excellent product, totally worth it!"
REV0054580,ORD0117837,CUST029111,PRD00026,5,2022-06-06,Great quality and fast delivery.
REV0054581,ORD0117838,CUST047832,PRD00120,4,2021-02-12,"Nice build quality, delivery was on time."
REV0054582,ORD0117840,CUST015259,PRD00065,2,2021-06-13,"Not fully satisfied, some issues faced."
REV0054583,ORD0117841,CUST031720,PRD00060,4,2022-11-28,"Nice build quality, delivery was on time."
REV0054584,ORD0117843,CUST008015,PRD00073,5,2024-07-30,"Very happy with the purchase, works perfectly."
REV0054585,ORD0117846,CUST038327,PRD00057,4,2023-06-20,"Value for money, satisfied with performance."
REV0054586,ORD0117847,CUST040696,PRD00118,4,2024-08-22,"Good product overall, minor issues."
REV0054587,ORD0117848,CUST008406,PRD00081,1,2025-01-30,"Would not recommend, faced multiple issues."
REV0054588,ORD0117850,CUST010687,PRD00009,5,2024-12-13,"Best in this price range, highly recommend."
REV0054589,ORD0117853,CUST029908,PRD00044,4,2021-05-16,"Nice build quality, delivery was on time."
REV0054590,ORD0117856,CUST009562,PRD00119,1,2023-03-30,"Poor experience, product had defects."
REV0054591,ORD0117858,CUST041150,PRD00031,4,2022-01-23,"Nice build quality, delivery was on time."
REV0054592,ORD0117860,CUST043061,PRD00053,5,2022-12-11,"Very happy with the purchase, works perfectly."
REV0054593,ORD0117861,CUST025710,PRD00144,5,2022-06-11,"Excellent product, totally worth it!"
REV0054594,ORD0117862,CUST034265,PRD00136,4,2022-06-13,"Good product overall, minor issues."
REV0054595,ORD0117864,CUST027176,PRD00081,4,2023-01-01,"Value for money, satisfied with performance."
REV0054596,ORD0117865,CUST023133,PRD00071,3,2021-10-25,Decent but packaging could be better.
REV0054597,ORD0117869,CUST017151,PRD00146,5,2025-02-03,Great quality and fast delivery.
REV0054598,ORD0117871,CUST046377,PRD00142,5,2022-02-21,"Best in this price range, highly recommend."
REV0054599,ORD0117873,CUST014780,PRD00005,4,2025-10-14,"Nice build quality, delivery was on time."
REV0054600,ORD0117875,CUST036902,PRD00050,2,2024-10-31,"Not fully satisfied, some issues faced."
REV0054601,ORD0117878,CUST006369,PRD00106,5,2022-01-27,"Best in this price range, highly recommend."
REV0054602,ORD0117879,CUST047351,PRD00024,4,2025-10-20,"Nice build quality, delivery was on time."
REV0054603,ORD0117881,CUST044538,PRD00049,4,2021-02-15,"Value for money, satisfied with performance."
REV0054604,ORD0117883,CUST000753,PRD00052,5,2022-09-10,"Excellent product, totally worth it!"
REV0054605,ORD0117884,CUST010317,PRD00011,4,2025-08-05,"Good product overall, minor issues."
REV0054606,ORD0117886,CUST001222,PRD00062,5,2025-10-06,"Excellent product, totally worth it!"
REV0054607,ORD0117889,CUST011464,PRD00082,4,2022-08-15,"Good product overall, minor issues."
REV0054608,ORD0117891,CUST049169,PRD00114,2,2023-11-25,Below expectations for the price paid.
REV0054609,ORD0117894,CUST041979,PRD00122,4,2021-02-03,"Nice build quality, delivery was on time."
REV0054610,ORD0117896,CUST023133,PRD00115,1,2022-08-17,"Would not recommend, faced multiple issues."
REV0054611,ORD0117898,CUST026606,PRD00144,5,2023-10-31,"Excellent product, totally worth it!"
REV0054612,ORD0117899,CUST005565,PRD00006,4,2022-05-30,"Nice build quality, delivery was on time."
REV0054613,ORD0117902,CUST020320,PRD00126,4,2025-06-05,"Good product overall, minor issues."
REV0054614,ORD0117903,CUST041631,PRD00102,2,2021-01-23,"Not fully satisfied, some issues faced."
REV0054615,ORD0117907,CUST010759,PRD00127,5,2023-12-14,"Excellent product, totally worth it!"
REV0054616,ORD0117913,CUST025706,PRD00130,5,2024-12-13,Great quality and fast delivery.
REV0054617,ORD0117918,CUST049874,PRD00142,5,2022-12-06,"Very happy with the purchase, works perfectly."
REV0054618,ORD0117923,CUST004402,PRD00137,4,2021-03-22,"Nice build quality, delivery was on time."
REV0054619,ORD0117924,CUST044947,PRD00005,3,2021-01-21,Decent but packaging could be better.
REV0054620,ORD0117925,CUST032813,PRD00114,4,2023-11-07,"Value for money, satisfied with performance."
REV0054621,ORD0117930,CUST006252,PRD00141,4,2024-02-11,"Nice build quality, delivery was on time."
REV0054622,ORD0117932,CUST004322,PRD00078,1,2025-06-13,"Poor experience, product had defects."
REV0054623,ORD0117933,CUST003440,PRD00129,5,2025-12-09,"Best in this price range, highly recommend."
REV0054624,ORD0117934,CUST048147,PRD00063,5,2024-02-26,"Excellent product, totally worth it!"
REV0054625,ORD0117935,CUST040635,PRD00026,4,2025-12-31,"Value for money, satisfied with performance."
REV0054626,ORD0117936,CUST031287,PRD00133,4,2022-11-28,"Value for money, satisfied with performance."
REV0054627,ORD0117939,CUST018015,PRD00141,4,2024-02-04,"Nice build quality, delivery was on time."
REV0054628,ORD0117942,CUST013266,PRD00091,5,2025-01-31,"Very happy with the purchase, works perfectly."
REV0054629,ORD0117945,CUST019063,PRD00120,5,2022-08-03,Great quality and fast delivery.
REV0054630,ORD0117946,CUST037375,PRD00054,2,2023-11-23,"Not fully satisfied, some issues faced."
REV0054631,ORD0117947,CUST040711,PRD00071,3,2023-06-28,"Average product, does the job."
REV0054632,ORD0117949,CUST024604,PRD00063,5,2025-06-22,"Best in this price range, highly recommend."
REV0054633,ORD0117951,CUST033983,PRD00024,3,2021-01-22,"Okay experience, expected a bit more."
REV0054634,ORD0117952,CUST044716,PRD00026,2,2022-03-13,"Not fully satisfied, some issues faced."
REV0054635,ORD0117953,CUST016786,PRD00140,3,2023-02-04,"Average product, does the job."
REV0054636,ORD0117954,CUST032123,PRD00008,1,2023-08-20,"Poor experience, product had defects."
REV0054637,ORD0117955,CUST010657,PRD00118,2,2024-01-04,"Not fully satisfied, some issues faced."
REV0054638,ORD0117956,CUST034504,PRD00090,4,2025-02-04,"Nice build quality, delivery was on time."
REV0054639,ORD0117957,CUST042255,PRD00117,4,2021-06-04,"Value for money, satisfied with performance."
REV0054640,ORD0117958,CUST043138,PRD00118,5,2023-06-12,"Very happy with the purchase, works perfectly."
REV0054641,ORD0117959,CUST043098,PRD00123,4,2022-06-25,"Value for money, satisfied with performance."
REV0054642,ORD0117968,CUST021305,PRD00114,5,2024-11-15,"Excellent product, totally worth it!"
REV0054643,ORD0117970,CUST007659,PRD00114,4,2021-11-01,"Good product overall, minor issues."
REV0054644,ORD0117972,CUST005943,PRD00006,5,2023-05-04,Great quality and fast delivery.
REV0054645,ORD0117974,CUST023765,PRD00016,5,2025-05-12,"Best in this price range, highly recommend."
REV0054646,ORD0117975,CUST013710,PRD00010,5,2023-04-11,"Best in this price range, highly recommend."
REV0054647,ORD0117976,CUST039190,PRD00019,2,2023-02-17,Below expectations for the price paid.
REV0054648,ORD0117978,CUST021059,PRD00039,4,2022-11-29,"Good product overall, minor issues."
REV0054649,ORD0117979,CUST033583,PRD00121,4,2023-05-22,"Nice build quality, delivery was on time."
REV0054650,ORD0117980,CUST020756,PRD00032,5,2021-12-05,Great quality and fast delivery.
REV0054651,ORD0117981,CUST022442,PRD00143,2,2023-01-22,Below expectations for the price paid.
REV0054652,ORD0117982,CUST008805,PRD00044,4,2025-05-10,"Good product overall, minor issues."
REV0054653,ORD0117985,CUST044489,PRD00025,5,2022-05-20,Great quality and fast delivery.
REV0054654,ORD0117986,CUST042653,PRD00114,4,2021-10-15,"Nice build quality, delivery was on time."
REV0054655,ORD0117987,CUST005465,PRD00064,4,2023-10-14,"Value for money, satisfied with performance."
REV0054656,ORD0117989,CUST043143,PRD00080,3,2022-11-11,"Average product, does the job."
REV0054657,ORD0117993,CUST029718,PRD00113,5,2023-11-14,"Very happy with the purchase, works perfectly."
REV0054658,ORD0117995,CUST038352,PRD00110,5,2021-09-03,"Very happy with the purchase, works perfectly."
REV0054659,ORD0117998,CUST014408,PRD00080,1,2024-06-08,"Poor experience, product had defects."
REV0054660,ORD0118002,CUST031439,PRD00097,5,2022-07-12,"Best in this price range, highly recommend."
REV0054661,ORD0118003,CUST033663,PRD00119,4,2021-08-26,"Nice build quality, delivery was on time."
REV0054662,ORD0118004,CUST039141,PRD00125,4,2021-09-05,"Good product overall, minor issues."
REV0054663,ORD0118005,CUST004115,PRD00098,4,2025-12-21,"Value for money, satisfied with performance."
REV0054664,ORD0118007,CUST033354,PRD00046,4,2021-02-14,"Good product overall, minor issues."
REV0054665,ORD0118008,CUST005229,PRD00027,4,2025-12-10,"Nice build quality, delivery was on time."
REV0054666,ORD0118013,CUST034886,PRD00129,4,2021-01-17,"Value for money, satisfied with performance."
REV0054667,ORD0118015,CUST009468,PRD00052,4,2022-07-07,"Value for money, satisfied with performance."
REV0054668,ORD0118019,CUST031959,PRD00076,5,2023-08-19,"Very happy with the purchase, works perfectly."
REV0054669,ORD0118020,CUST037598,PRD00133,5,2025-10-29,"Very happy with the purchase, works perfectly."
REV0054670,ORD0118023,CUST045339,PRD00126,5,2024-06-19,"Very happy with the purchase, works perfectly."
REV0054671,ORD0118032,CUST026019,PRD00092,5,2025-09-18,Great quality and fast delivery.
REV0054672,ORD0118033,CUST047973,PRD00109,5,2023-12-07,"Excellent product, totally worth it!"
REV0054673,ORD0118035,CUST041000,PRD00135,5,2025-11-20,"Very happy with the purchase, works perfectly."
REV0054674,ORD0118040,CUST006635,PRD00032,4,2024-02-23,"Nice build quality, delivery was on time."
REV0054675,ORD0118041,CUST018330,PRD00117,5,2021-07-02,Great quality and fast delivery.
REV0054676,ORD0118043,CUST031033,PRD00054,2,2025-12-06,"Not fully satisfied, some issues faced."
REV0054677,ORD0118045,CUST037506,PRD00029,1,2023-11-10,"Poor experience, product had defects."
REV0054678,ORD0118047,CUST025078,PRD00059,4,2023-02-02,"Value for money, satisfied with performance."
REV0054679,ORD0118048,CUST049979,PRD00095,5,2022-06-13,"Excellent product, totally worth it!"
REV0054680,ORD0118049,CUST020407,PRD00068,4,2024-12-12,"Good product overall, minor issues."
REV0054681,ORD0118050,CUST023127,PRD00119,4,2023-10-14,"Good product overall, minor issues."
REV0054682,ORD0118051,CUST017258,PRD00058,5,2022-02-05,"Very happy with the purchase, works perfectly."
REV0054683,ORD0118052,CUST020116,PRD00079,5,2021-06-05,"Best in this price range, highly recommend."
REV0054684,ORD0118053,CUST026747,PRD00091,3,2021-06-15,"Okay experience, expected a bit more."
REV0054685,ORD0118056,CUST005561,PRD00119,5,2025-04-05,"Best in this price range, highly recommend."
REV0054686,ORD0118058,CUST003172,PRD00043,3,2025-10-27,"Okay experience, expected a bit more."
REV0054687,ORD0118059,CUST027647,PRD00012,3,2022-09-27,"Average product, does the job."
REV0054688,ORD0118061,CUST012633,PRD00090,4,2021-12-07,"Nice build quality, delivery was on time."
REV0054689,ORD0118064,CUST011994,PRD00124,3,2024-03-20,"Average product, does the job."
REV0054690,ORD0118065,CUST002225,PRD00003,4,2022-08-22,"Value for money, satisfied with performance."
REV0054691,ORD0118066,CUST032295,PRD00071,3,2024-05-21,"Average product, does the job."
REV0054692,ORD0118067,CUST024965,PRD00145,4,2023-01-25,"Good product overall, minor issues."
REV0054693,ORD0118068,CUST043909,PRD00057,4,2022-06-24,"Good product overall, minor issues."
REV0054694,ORD0118070,CUST048724,PRD00003,5,2022-11-14,"Very happy with the purchase, works perfectly."
REV0054695,ORD0118073,CUST039133,PRD00058,3,2025-09-20,"Okay experience, expected a bit more."
REV0054696,ORD0118076,CUST023118,PRD00073,4,2023-08-21,"Good product overall, minor issues."
REV0054697,ORD0118077,CUST032218,PRD00036,2,2025-10-21,Below expectations for the price paid.
REV0054698,ORD0118079,CUST009400,PRD00141,2,2024-01-07,Below expectations for the price paid.
REV0054699,ORD0118081,CUST047503,PRD00146,5,2021-02-21,"Excellent product, totally worth it!"
REV0054700,ORD0118082,CUST035794,PRD00077,4,2022-01-31,"Good product overall, minor issues."
REV0054701,ORD0118083,CUST002892,PRD00004,5,2021-10-21,"Excellent product, totally worth it!"
REV0054702,ORD0118084,CUST036168,PRD00032,2,2025-04-15,Below expectations for the price paid.
REV0054703,ORD0118085,CUST009439,PRD00033,5,2024-03-17,"Very happy with the purchase, works perfectly."
REV0054704,ORD0118088,CUST002946,PRD00082,4,2021-11-07,"Nice build quality, delivery was on time."
REV0054705,ORD0118089,CUST031078,PRD00029,5,2022-04-26,"Very happy with the purchase, works perfectly."
REV0054706,ORD0118091,CUST015431,PRD00054,3,2021-02-25,"Okay experience, expected a bit more."
REV0054707,ORD0118092,CUST036593,PRD00110,1,2023-08-28,"Poor experience, product had defects."
REV0054708,ORD0118094,CUST014026,PRD00136,5,2025-01-19,"Excellent product, totally worth it!"
REV0054709,ORD0118096,CUST013642,PRD00084,3,2022-08-15,"Okay experience, expected a bit more."
REV0054710,ORD0118099,CUST043974,PRD00017,4,2025-08-27,"Good product overall, minor issues."
REV0054711,ORD0118100,CUST035611,PRD00008,4,2021-11-02,"Nice build quality, delivery was on time."
REV0054712,ORD0118103,CUST025237,PRD00139,5,2025-09-09,"Best in this price range, highly recommend."
REV0054713,ORD0118106,CUST014767,PRD00056,5,2022-04-30,"Best in this price range, highly recommend."
REV0054714,ORD0118108,CUST011807,PRD00062,5,2026-01-13,"Best in this price range, highly recommend."
REV0054715,ORD0118109,CUST020080,PRD00079,5,2021-09-16,"Very happy with the purchase, works perfectly."
REV0054716,ORD0118111,CUST002577,PRD00121,4,2022-06-24,"Nice build quality, delivery was on time."
REV0054717,ORD0118113,CUST026800,PRD00010,5,2024-11-21,"Very happy with the purchase, works perfectly."
REV0054718,ORD0118114,CUST024291,PRD00106,4,2024-08-24,"Nice build quality, delivery was on time."
REV0054719,ORD0118115,CUST029847,PRD00062,4,2021-11-28,"Good product overall, minor issues."
REV0054720,ORD0118118,CUST015167,PRD00097,5,2021-02-10,"Very happy with the purchase, works perfectly."
REV0054721,ORD0118120,CUST020157,PRD00023,4,2024-02-15,"Nice build quality, delivery was on time."
REV0054722,ORD0118121,CUST048895,PRD00027,4,2024-10-15,"Value for money, satisfied with performance."
