order_item_id,order_id,product_id,quantity,unit_price,discount_pct,total_amount
ORDITM00169918,ORD0084892,PRD00112,1,5342,0,5342.0
ORDITM00169919,ORD0084893,PRD00064,1,125513,0,125513.0
ORDITM00169920,ORD0084893,PRD00080,2,29894,25,44841.0
ORDITM00169921,ORD0084893,PRD00100,2,12956,0,25912.0
ORDITM00169922,ORD0084894,PRD00124,1,1507,0,1507.0
ORDITM00169923,ORD0084895,PRD00020,1,35042,15,29785.7
ORDITM00169924,ORD0084895,PRD00049,3,45139,0,135417.0
ORDITM00169925,ORD0084896,PRD00050,1,49389,20,39511.2
ORDITM00169926,ORD0084897,PRD00036,1,74190,0,74190.0
ORDITM00169927,ORD0084897,PRD00027,3,14343,0,43029.0
ORDITM00169928,ORD0084898,PRD00139,1,6558,20,5246.4
ORDITM00169929,ORD0084898,PRD00114,1,1148,5,1090.6
ORDITM00169930,ORD0084898,PRD00060,2,46996,0,93992.0
ORDITM00169931,ORD0084899,PRD00072,1,46808,0,46808.0
ORDITM00169932,ORD0084900,PRD00067,2,54044,5,102683.6
ORDITM00169933,ORD0084900,PRD00013,2,60661,15,103123.7
ORDITM00169934,ORD0084901,PRD00098,3,11038,5,31458.3
ORDITM00169935,ORD0084901,PRD00066,2,116549,0,233098.0
ORDITM00169936,ORD0084902,PRD00088,1,45152,0,45152.0
ORDITM00169937,ORD0084903,PRD00001,1,89032,10,80128.8
ORDITM00169938,ORD0084903,PRD00019,1,37310,0,37310.0
ORDITM00169939,ORD0084903,PRD00090,1,41436,0,41436.0
ORDITM00169940,ORD0084904,PRD00076,1,44748,0,44748.0
ORDITM00169941,ORD0084904,PRD00045,1,60375,0,60375.0
ORDITM00169942,ORD0084904,PRD00087,2,31039,0,62078.0
ORDITM00169943,ORD0084905,PRD00099,1,11524,0,11524.0
ORDITM00169944,ORD0084905,PRD00136,2,11443,0,22886.0
ORDITM00169945,ORD0084905,PRD00102,1,20423,10,18380.7
ORDITM00169946,ORD0084906,PRD00029,1,29598,0,29598.0
ORDITM00169947,ORD0084906,PRD00120,2,2997,15,5094.9
ORDITM00169948,ORD0084906,PRD00013,1,60661,0,60661.0
ORDITM00169949,ORD0084907,PRD00091,1,37274,0,37274.0
ORDITM00169950,ORD0084907,PRD00137,1,2375,15,2018.75
ORDITM00169951,ORD0084908,PRD00136,2,11443,10,20597.4
ORDITM00169952,ORD0084908,PRD00145,1,39488,20,31590.4
ORDITM00169953,ORD0084909,PRD00012,1,85625,0,85625.0
ORDITM00169954,ORD0084909,PRD00042,1,59164,25,44373.0
ORDITM00169955,ORD0084909,PRD00076,1,44748,0,44748.0
ORDITM00169956,ORD0084910,PRD00125,1,1940,0,1940.0
ORDITM00169957,ORD0084910,PRD00044,3,65589,25,147575.25
ORDITM00169958,ORD0084911,PRD00145,1,39488,0,39488.0
ORDITM00169959,ORD0084912,PRD00088,2,45152,15,76758.4
ORDITM00169960,ORD0084912,PRD00109,1,15933,0,15933.0
ORDITM00169961,ORD0084912,PRD00133,1,1329,10,1196.1
ORDITM00169962,ORD0084913,PRD00046,2,86767,10,156180.6
ORDITM00169963,ORD0084914,PRD00113,1,1261,0,1261.0
ORDITM00169964,ORD0084914,PRD00116,3,34312,5,97789.2
ORDITM00169965,ORD0084914,PRD00145,1,39488,30,27641.6
ORDITM00169966,ORD0084915,PRD00111,2,5519,0,11038.0
ORDITM00169967,ORD0084916,PRD00142,1,15261,0,15261.0
ORDITM00169968,ORD0084916,PRD00134,2,1691,25,2536.5
ORDITM00169969,ORD0084917,PRD00074,1,29940,20,23952.0
ORDITM00169970,ORD0084918,PRD00085,2,17515,15,29775.5
ORDITM00169971,ORD0084918,PRD00139,1,6558,0,6558.0
ORDITM00169972,ORD0084918,PRD00145,1,39488,0,39488.0
ORDITM00169973,ORD0084919,PRD00003,1,69399,0,69399.0
ORDITM00169974,ORD0084919,PRD00044,1,65589,0,65589.0
ORDITM00169975,ORD0084919,PRD00081,2,17478,10,31460.4
ORDITM00169976,ORD0084920,PRD00031,1,30025,0,30025.0
ORDITM00169977,ORD0084920,PRD00048,2,99572,0,199144.0
ORDITM00169978,ORD0084920,PRD00006,3,15804,10,42670.8
ORDITM00169979,ORD0084921,PRD00060,2,46996,0,93992.0
ORDITM00169980,ORD0084921,PRD00077,2,37847,0,75694.0
ORDITM00169981,ORD0084921,PRD00141,1,15173,30,10621.1
ORDITM00169982,ORD0084922,PRD00122,2,2496,0,4992.0
ORDITM00169983,ORD0084922,PRD00038,1,58049,10,52244.1
ORDITM00169984,ORD0084922,PRD00023,1,21840,0,21840.0
ORDITM00169985,ORD0084923,PRD00053,2,76718,0,153436.0
ORDITM00169986,ORD0084923,PRD00129,3,28835,10,77854.5
ORDITM00169987,ORD0084924,PRD00045,1,60375,5,57356.25
ORDITM00169988,ORD0084924,PRD00087,1,31039,0,31039.0
ORDITM00169989,ORD0084924,PRD00143,1,15370,5,14601.5
ORDITM00169990,ORD0084925,PRD00056,1,101388,0,101388.0
ORDITM00169991,ORD0084925,PRD00104,3,3036,0,9108.0
ORDITM00169992,ORD0084925,PRD00100,1,12956,0,12956.0
ORDITM00169993,ORD0084926,PRD00120,1,2997,30,2097.9
ORDITM00169994,ORD0084926,PRD00143,3,15370,0,46110.0
ORDITM00169995,ORD0084927,PRD00050,2,49389,15,83961.3
ORDITM00169996,ORD0084927,PRD00090,2,41436,5,78728.4
ORDITM00169997,ORD0084927,PRD00123,1,1540,30,1078.0
ORDITM00169998,ORD0084928,PRD00073,1,16527,15,14047.95
ORDITM00169999,ORD0084928,PRD00054,2,90934,0,181868.0
ORDITM00170000,ORD0084929,PRD00029,3,29598,0,88794.0
ORDITM00170001,ORD0084929,PRD00135,2,3949,0,7898.0
ORDITM00170002,ORD0084929,PRD00084,3,30628,0,91884.0
ORDITM00170003,ORD0084930,PRD00143,1,15370,20,12296.0
ORDITM00170004,ORD0084930,PRD00094,1,1356,0,1356.0
ORDITM00170005,ORD0084930,PRD00052,2,93026,5,176749.4
ORDITM00170006,ORD0084931,PRD00062,2,119841,30,167777.4
ORDITM00170007,ORD0084931,PRD00147,2,9453,0,18906.0
ORDITM00170008,ORD0084932,PRD00040,3,51787,0,155361.0
ORDITM00170009,ORD0084932,PRD00106,3,3712,20,8908.8
ORDITM00170010,ORD0084932,PRD00031,1,30025,0,30025.0
ORDITM00170011,ORD0084933,PRD00008,1,37117,0,37117.0
ORDITM00170012,ORD0084933,PRD00097,1,1610,0,1610.0
ORDITM00170013,ORD0084934,PRD00071,3,27398,0,82194.0
ORDITM00170014,ORD0084935,PRD00130,2,30544,20,48870.4
ORDITM00170015,ORD0084935,PRD00109,1,15933,30,11153.1
ORDITM00170016,ORD0084935,PRD00062,1,119841,0,119841.0
ORDITM00170017,ORD0084936,PRD00046,2,86767,0,173534.0
ORDITM00170018,ORD0084936,PRD00073,1,16527,10,14874.3
ORDITM00170019,ORD0084937,PRD00087,1,31039,0,31039.0
ORDITM00170020,ORD0084937,PRD00041,3,51400,20,123360.0
ORDITM00170021,ORD0084938,PRD00016,2,30451,25,45676.5
ORDITM00170022,ORD0084939,PRD00075,2,17054,30,23875.6
ORDITM00170023,ORD0084939,PRD00020,1,35042,0,35042.0
ORDITM00170024,ORD0084939,PRD00051,3,52124,0,156372.0
ORDITM00170025,ORD0084940,PRD00068,1,153562,15,130527.7
ORDITM00170026,ORD0084941,PRD00011,1,70240,0,70240.0
ORDITM00170027,ORD0084942,PRD00088,1,45152,0,45152.0
ORDITM00170028,ORD0084943,PRD00066,1,116549,0,116549.0
ORDITM00170029,ORD0084943,PRD00038,3,58049,20,139317.6
ORDITM00170030,ORD0084944,PRD00129,2,28835,0,57670.0
ORDITM00170031,ORD0084945,PRD00083,2,39080,15,66436.0
ORDITM00170032,ORD0084945,PRD00096,1,1684,30,1178.8
ORDITM00170033,ORD0084946,PRD00111,3,5519,15,14073.45
ORDITM00170034,ORD0084947,PRD00120,1,2997,0,2997.0
ORDITM00170035,ORD0084947,PRD00004,1,15120,0,15120.0
ORDITM00170036,ORD0084947,PRD00104,1,3036,0,3036.0
ORDITM00170037,ORD0084948,PRD00025,2,15824,5,30065.6
ORDITM00170038,ORD0084949,PRD00052,3,93026,0,279078.0
ORDITM00170039,ORD0084950,PRD00062,3,119841,15,305594.55
ORDITM00170040,ORD0084951,PRD00078,2,65870,5,125153.0
ORDITM00170041,ORD0084951,PRD00023,1,21840,0,21840.0
ORDITM00170042,ORD0084951,PRD00075,1,17054,10,15348.6
ORDITM00170043,ORD0084952,PRD00034,2,66877,0,133754.0
ORDITM00170044,ORD0084953,PRD00006,2,15804,25,23706.0
ORDITM00170045,ORD0084953,PRD00044,2,65589,0,131178.0
ORDITM00170046,ORD0084953,PRD00074,2,29940,15,50898.0
ORDITM00170047,ORD0084954,PRD00016,3,30451,0,91353.0
ORDITM00170048,ORD0084955,PRD00142,2,15261,25,22891.5
ORDITM00170049,ORD0084955,PRD00071,2,27398,15,46576.6
ORDITM00170050,ORD0084955,PRD00012,2,85625,25,128437.5
ORDITM00170051,ORD0084956,PRD00119,2,46272,0,92544.0
ORDITM00170052,ORD0084956,PRD00092,2,1751,15,2976.7
ORDITM00170053,ORD0084956,PRD00028,1,33407,15,28395.95
ORDITM00170054,ORD0084957,PRD00138,2,12406,10,22330.8
ORDITM00170055,ORD0084957,PRD00058,2,54654,0,109308.0
ORDITM00170056,ORD0084958,PRD00039,2,54053,0,108106.0
ORDITM00170057,ORD0084959,PRD00094,1,1356,0,1356.0
ORDITM00170058,ORD0084959,PRD00126,2,36714,0,73428.0
ORDITM00170059,ORD0084960,PRD00006,3,15804,10,42670.8
ORDITM00170060,ORD0084960,PRD00017,2,31228,0,62456.0
ORDITM00170061,ORD0084961,PRD00027,2,14343,0,28686.0
ORDITM00170062,ORD0084961,PRD00123,2,1540,0,3080.0
ORDITM00170063,ORD0084962,PRD00094,2,1356,0,2712.0
ORDITM00170064,ORD0084962,PRD00066,1,116549,5,110721.55
ORDITM00170065,ORD0084963,PRD00105,1,3368,5,3199.6
ORDITM00170066,ORD0084963,PRD00070,1,56199,5,53389.05
ORDITM00170067,ORD0084963,PRD00103,1,21329,10,19196.1
ORDITM00170068,ORD0084964,PRD00102,1,20423,10,18380.7
ORDITM00170069,ORD0084964,PRD00106,3,3712,30,7795.2
ORDITM00170070,ORD0084965,PRD00097,2,1610,15,2737.0
ORDITM00170071,ORD0084965,PRD00089,3,51739,15,131934.45
ORDITM00170072,ORD0084966,PRD00031,2,30025,20,48040.0
ORDITM00170073,ORD0084966,PRD00102,3,20423,20,49015.2
ORDITM00170074,ORD0084967,PRD00093,1,1611,5,1530.45
ORDITM00170075,ORD0084967,PRD00098,2,11038,25,16557.0
ORDITM00170076,ORD0084967,PRD00022,1,21246,20,16996.8
ORDITM00170077,ORD0084968,PRD00139,3,6558,20,15739.2
ORDITM00170078,ORD0084969,PRD00078,1,65870,0,65870.0
ORDITM00170079,ORD0084969,PRD00068,1,153562,20,122849.6
ORDITM00170080,ORD0084970,PRD00015,1,60358,15,51304.3
ORDITM00170081,ORD0084970,PRD00082,2,12760,0,25520.0
ORDITM00170082,ORD0084970,PRD00074,2,29940,0,59880.0
ORDITM00170083,ORD0084971,PRD00033,2,34621,0,69242.0
ORDITM00170084,ORD0084972,PRD00092,2,1751,5,3326.9
ORDITM00170085,ORD0084972,PRD00097,1,1610,20,1288.0
ORDITM00170086,ORD0084972,PRD00072,3,46808,10,126381.6
ORDITM00170087,ORD0084973,PRD00021,2,42840,15,72828.0
ORDITM00170088,ORD0084974,PRD00133,1,1329,0,1329.0
ORDITM00170089,ORD0084974,PRD00120,3,2997,30,6293.7
ORDITM00170090,ORD0084975,PRD00002,2,75947,15,129109.9
ORDITM00170091,ORD0084975,PRD00060,3,46996,15,119839.8
ORDITM00170092,ORD0084976,PRD00011,2,70240,5,133456.0
ORDITM00170093,ORD0084976,PRD00024,1,20490,0,20490.0
ORDITM00170094,ORD0084977,PRD00109,1,15933,5,15136.35
ORDITM00170095,ORD0084977,PRD00002,1,75947,0,75947.0
ORDITM00170096,ORD0084978,PRD00131,2,32127,5,61041.3
ORDITM00170097,ORD0084978,PRD00080,1,29894,0,29894.0
ORDITM00170098,ORD0084978,PRD00067,1,54044,0,54044.0
ORDITM00170099,ORD0084979,PRD00124,1,1507,0,1507.0
ORDITM00170100,ORD0084979,PRD00001,1,89032,20,71225.6
ORDITM00170101,ORD0084979,PRD00108,1,15194,0,15194.0
ORDITM00170102,ORD0084980,PRD00052,2,93026,0,186052.0
ORDITM00170103,ORD0084981,PRD00060,2,46996,20,75193.6
ORDITM00170104,ORD0084982,PRD00128,1,31644,5,30061.8
ORDITM00170105,ORD0084983,PRD00068,1,153562,0,153562.0
ORDITM00170106,ORD0084983,PRD00076,3,44748,0,134244.0
ORDITM00170107,ORD0084983,PRD00060,1,46996,0,46996.0
ORDITM00170108,ORD0084984,PRD00009,1,33668,10,30301.2
ORDITM00170109,ORD0084984,PRD00020,1,35042,0,35042.0
ORDITM00170110,ORD0084984,PRD00008,1,37117,10,33405.3
ORDITM00170111,ORD0084985,PRD00101,1,21208,0,21208.0
ORDITM00170112,ORD0084985,PRD00080,1,29894,5,28399.3
ORDITM00170113,ORD0084986,PRD00139,1,6558,0,6558.0
ORDITM00170114,ORD0084987,PRD00019,3,37310,0,111930.0
ORDITM00170115,ORD0084987,PRD00114,1,1148,10,1033.2
ORDITM00170116,ORD0084988,PRD00019,2,37310,25,55965.0
ORDITM00170117,ORD0084988,PRD00014,3,72553,10,195893.1
ORDITM00170118,ORD0084989,PRD00058,1,54654,0,54654.0
ORDITM00170119,ORD0084989,PRD00126,1,36714,20,29371.2
ORDITM00170120,ORD0084989,PRD00143,3,15370,20,36888.0
ORDITM00170121,ORD0084990,PRD00066,1,116549,5,110721.55
ORDITM00170122,ORD0084991,PRD00067,2,54044,5,102683.6
ORDITM00170123,ORD0084991,PRD00067,1,54044,0,54044.0
ORDITM00170124,ORD0084991,PRD00008,2,37117,10,66810.6
ORDITM00170125,ORD0084992,PRD00011,2,70240,0,140480.0
ORDITM00170126,ORD0084992,PRD00078,3,65870,0,197610.0
ORDITM00170127,ORD0084993,PRD00123,3,1540,25,3465.0
ORDITM00170128,ORD0084993,PRD00060,1,46996,0,46996.0
ORDITM00170129,ORD0084993,PRD00052,1,93026,30,65118.2
ORDITM00170130,ORD0084994,PRD00083,1,39080,0,39080.0
ORDITM00170131,ORD0084994,PRD00061,3,102790,15,262114.5
ORDITM00170132,ORD0084995,PRD00111,2,5519,15,9382.3
ORDITM00170133,ORD0084996,PRD00016,2,30451,0,60902.0
ORDITM00170134,ORD0084996,PRD00078,3,65870,10,177849.0
ORDITM00170135,ORD0084996,PRD00008,1,37117,0,37117.0
ORDITM00170136,ORD0084997,PRD00098,2,11038,0,22076.0
ORDITM00170137,ORD0084997,PRD00016,1,30451,10,27405.9
ORDITM00170138,ORD0084997,PRD00084,2,30628,10,55130.4
ORDITM00170139,ORD0084998,PRD00011,1,70240,0,70240.0
ORDITM00170140,ORD0084998,PRD00140,1,30178,10,27160.2
ORDITM00170141,ORD0084999,PRD00107,1,17959,0,17959.0
ORDITM00170142,ORD0084999,PRD00123,2,1540,5,2926.0
ORDITM00170143,ORD0084999,PRD00107,1,17959,0,17959.0
ORDITM00170144,ORD0085000,PRD00033,3,34621,0,103863.0
ORDITM00170145,ORD0085001,PRD00111,1,5519,0,5519.0
ORDITM00170146,ORD0085001,PRD00038,2,58049,10,104488.2
ORDITM00170147,ORD0085001,PRD00060,2,46996,20,75193.6
ORDITM00170148,ORD0085002,PRD00050,2,49389,0,98778.0
ORDITM00170149,ORD0085002,PRD00055,3,101397,0,304191.0
ORDITM00170150,ORD0085003,PRD00107,1,17959,0,17959.0
ORDITM00170151,ORD0085004,PRD00012,1,85625,15,72781.25
ORDITM00170152,ORD0085004,PRD00124,2,1507,5,2863.3
ORDITM00170153,ORD0085004,PRD00142,3,15261,0,45783.0
ORDITM00170154,ORD0085005,PRD00002,2,75947,10,136704.6
ORDITM00170155,ORD0085005,PRD00054,3,90934,0,272802.0
ORDITM00170156,ORD0085005,PRD00011,2,70240,0,140480.0
ORDITM00170157,ORD0085006,PRD00123,2,1540,0,3080.0
ORDITM00170158,ORD0085007,PRD00078,2,65870,10,118566.0
ORDITM00170159,ORD0085007,PRD00136,1,11443,0,11443.0
ORDITM00170160,ORD0085008,PRD00097,1,1610,0,1610.0
ORDITM00170161,ORD0085008,PRD00036,3,74190,0,222570.0
ORDITM00170162,ORD0085009,PRD00021,2,42840,0,85680.0
ORDITM00170163,ORD0085010,PRD00012,2,85625,20,137000.0
ORDITM00170164,ORD0085011,PRD00092,1,1751,0,1751.0
ORDITM00170165,ORD0085011,PRD00107,2,17959,20,28734.4
ORDITM00170166,ORD0085011,PRD00040,1,51787,10,46608.3
ORDITM00170167,ORD0085012,PRD00133,2,1329,0,2658.0
ORDITM00170168,ORD0085012,PRD00090,2,41436,25,62154.0
ORDITM00170169,ORD0085012,PRD00072,1,46808,0,46808.0
ORDITM00170170,ORD0085013,PRD00095,3,1524,0,4572.0
ORDITM00170171,ORD0085014,PRD00137,1,2375,0,2375.0
ORDITM00170172,ORD0085015,PRD00112,2,5342,20,8547.2
ORDITM00170173,ORD0085015,PRD00097,2,1610,15,2737.0
ORDITM00170174,ORD0085016,PRD00121,3,2059,25,4632.75
ORDITM00170175,ORD0085017,PRD00104,1,3036,10,2732.4
ORDITM00170176,ORD0085017,PRD00081,2,17478,20,27964.8
ORDITM00170177,ORD0085018,PRD00002,2,75947,5,144299.3
ORDITM00170178,ORD0085019,PRD00030,1,32668,5,31034.6
ORDITM00170179,ORD0085020,PRD00020,1,35042,0,35042.0
ORDITM00170180,ORD0085020,PRD00073,1,16527,0,16527.0
ORDITM00170181,ORD0085020,PRD00018,1,33883,0,33883.0
ORDITM00170182,ORD0085021,PRD00144,3,50557,0,151671.0
ORDITM00170183,ORD0085021,PRD00026,2,16017,10,28830.6
ORDITM00170184,ORD0085021,PRD00001,1,89032,5,84580.4
ORDITM00170185,ORD0085022,PRD00014,3,72553,30,152361.3
ORDITM00170186,ORD0085022,PRD00032,1,34257,5,32544.15
ORDITM00170187,ORD0085023,PRD00049,1,45139,5,42882.05
ORDITM00170188,ORD0085024,PRD00138,1,12406,10,11165.4
ORDITM00170189,ORD0085025,PRD00044,1,65589,20,52471.2
ORDITM00170190,ORD0085026,PRD00075,1,17054,0,17054.0
ORDITM00170191,ORD0085026,PRD00033,3,34621,0,103863.0
ORDITM00170192,ORD0085026,PRD00135,1,3949,15,3356.65
ORDITM00170193,ORD0085027,PRD00017,2,31228,15,53087.6
ORDITM00170194,ORD0085027,PRD00100,1,12956,15,11012.6
ORDITM00170195,ORD0085027,PRD00126,1,36714,25,27535.5
ORDITM00170196,ORD0085028,PRD00012,1,85625,0,85625.0
ORDITM00170197,ORD0085029,PRD00055,1,101397,0,101397.0
ORDITM00170198,ORD0085029,PRD00132,1,1376,0,1376.0
ORDITM00170199,ORD0085030,PRD00123,1,1540,10,1386.0
ORDITM00170200,ORD0085030,PRD00008,3,37117,10,100215.9
ORDITM00170201,ORD0085031,PRD00002,1,75947,0,75947.0
ORDITM00170202,ORD0085031,PRD00039,3,54053,20,129727.2
ORDITM00170203,ORD0085031,PRD00083,3,39080,15,99654.0
ORDITM00170204,ORD0085032,PRD00099,1,11524,0,11524.0
ORDITM00170205,ORD0085032,PRD00023,1,21840,0,21840.0
ORDITM00170206,ORD0085033,PRD00042,2,59164,0,118328.0
ORDITM00170207,ORD0085033,PRD00062,1,119841,0,119841.0
ORDITM00170208,ORD0085034,PRD00040,3,51787,0,155361.0
ORDITM00170209,ORD0085034,PRD00009,1,33668,0,33668.0
ORDITM00170210,ORD0085034,PRD00079,2,33286,0,66572.0
ORDITM00170211,ORD0085035,PRD00056,2,101388,0,202776.0
ORDITM00170212,ORD0085035,PRD00076,1,44748,0,44748.0
ORDITM00170213,ORD0085035,PRD00015,2,60358,0,120716.0
ORDITM00170214,ORD0085036,PRD00136,3,11443,0,34329.0
ORDITM00170215,ORD0085036,PRD00142,3,15261,0,45783.0
ORDITM00170216,ORD0085037,PRD00129,2,28835,0,57670.0
ORDITM00170217,ORD0085037,PRD00009,1,33668,0,33668.0
ORDITM00170218,ORD0085038,PRD00003,1,69399,0,69399.0
ORDITM00170219,ORD0085038,PRD00128,2,31644,0,63288.0
ORDITM00170220,ORD0085039,PRD00079,1,33286,5,31621.7
ORDITM00170221,ORD0085039,PRD00070,1,56199,0,56199.0
ORDITM00170222,ORD0085040,PRD00023,2,21840,15,37128.0
ORDITM00170223,ORD0085041,PRD00087,1,31039,20,24831.2
ORDITM00170224,ORD0085042,PRD00118,1,89981,5,85481.95
ORDITM00170225,ORD0085042,PRD00120,2,2997,15,5094.9
ORDITM00170226,ORD0085042,PRD00024,1,20490,10,18441.0
ORDITM00170227,ORD0085043,PRD00007,3,39145,0,117435.0
ORDITM00170228,ORD0085044,PRD00002,3,75947,20,182272.8
ORDITM00170229,ORD0085044,PRD00112,1,5342,15,4540.7
ORDITM00170230,ORD0085044,PRD00101,2,21208,20,33932.8
ORDITM00170231,ORD0085045,PRD00080,2,29894,0,59788.0
ORDITM00170232,ORD0085045,PRD00038,3,58049,0,174147.0
ORDITM00170233,ORD0085046,PRD00010,1,75906,10,68315.4
ORDITM00170234,ORD0085046,PRD00143,2,15370,0,30740.0
ORDITM00170235,ORD0085046,PRD00049,3,45139,0,135417.0
ORDITM00170236,ORD0085047,PRD00092,2,1751,0,3502.0
ORDITM00170237,ORD0085047,PRD00043,1,57761,0,57761.0
ORDITM00170238,ORD0085047,PRD00092,2,1751,5,3326.9
ORDITM00170239,ORD0085048,PRD00054,1,90934,10,81840.6
ORDITM00170240,ORD0085048,PRD00141,2,15173,15,25794.1
ORDITM00170241,ORD0085048,PRD00138,1,12406,0,12406.0
ORDITM00170242,ORD0085049,PRD00002,1,75947,10,68352.3
ORDITM00170243,ORD0085050,PRD00025,1,15824,0,15824.0
ORDITM00170244,ORD0085050,PRD00128,2,31644,15,53794.8
ORDITM00170245,ORD0085050,PRD00110,2,5028,20,8044.8
ORDITM00170246,ORD0085051,PRD00129,1,28835,0,28835.0
ORDITM00170247,ORD0085051,PRD00101,1,21208,10,19087.2
ORDITM00170248,ORD0085051,PRD00020,2,35042,5,66579.8
ORDITM00170249,ORD0085052,PRD00105,3,3368,15,8588.4
ORDITM00170250,ORD0085052,PRD00031,1,30025,0,30025.0
ORDITM00170251,ORD0085052,PRD00107,1,17959,0,17959.0
ORDITM00170252,ORD0085053,PRD00061,1,102790,5,97650.5
ORDITM00170253,ORD0085053,PRD00030,1,32668,0,32668.0
ORDITM00170254,ORD0085053,PRD00049,1,45139,0,45139.0
ORDITM00170255,ORD0085054,PRD00090,1,41436,15,35220.6
ORDITM00170256,ORD0085054,PRD00129,2,28835,10,51903.0
ORDITM00170257,ORD0085054,PRD00087,1,31039,5,29487.05
ORDITM00170258,ORD0085055,PRD00071,1,27398,0,27398.0
ORDITM00170259,ORD0085056,PRD00113,2,1261,20,2017.6
ORDITM00170260,ORD0085056,PRD00041,3,51400,5,146490.0
ORDITM00170261,ORD0085056,PRD00135,1,3949,0,3949.0
ORDITM00170262,ORD0085057,PRD00014,1,72553,0,72553.0
ORDITM00170263,ORD0085058,PRD00136,1,11443,0,11443.0
ORDITM00170264,ORD0085058,PRD00079,1,33286,0,33286.0
ORDITM00170265,ORD0085058,PRD00129,1,28835,0,28835.0
ORDITM00170266,ORD0085059,PRD00113,2,1261,10,2269.8
ORDITM00170267,ORD0085059,PRD00004,1,15120,0,15120.0
ORDITM00170268,ORD0085060,PRD00099,1,11524,0,11524.0
ORDITM00170269,ORD0085060,PRD00015,1,60358,5,57340.1
ORDITM00170270,ORD0085060,PRD00084,1,30628,15,26033.8
ORDITM00170271,ORD0085061,PRD00123,2,1540,0,3080.0
ORDITM00170272,ORD0085061,PRD00076,1,44748,0,44748.0
ORDITM00170273,ORD0085062,PRD00143,1,15370,0,15370.0
ORDITM00170274,ORD0085062,PRD00030,2,32668,0,65336.0
ORDITM00170275,ORD0085062,PRD00036,1,74190,0,74190.0
ORDITM00170276,ORD0085063,PRD00049,2,45139,0,90278.0
ORDITM00170277,ORD0085063,PRD00068,1,153562,0,153562.0
ORDITM00170278,ORD0085063,PRD00094,2,1356,10,2440.8
ORDITM00170279,ORD0085064,PRD00020,3,35042,0,105126.0
ORDITM00170280,ORD0085065,PRD00007,1,39145,10,35230.5
ORDITM00170281,ORD0085066,PRD00032,1,34257,10,30831.3
ORDITM00170282,ORD0085066,PRD00060,1,46996,0,46996.0
ORDITM00170283,ORD0085067,PRD00140,3,30178,20,72427.2
ORDITM00170284,ORD0085067,PRD00007,1,39145,15,33273.25
ORDITM00170285,ORD0085067,PRD00145,2,39488,10,71078.4
ORDITM00170286,ORD0085068,PRD00014,3,72553,0,217659.0
ORDITM00170287,ORD0085068,PRD00075,1,17054,0,17054.0
ORDITM00170288,ORD0085069,PRD00088,3,45152,0,135456.0
ORDITM00170289,ORD0085069,PRD00100,1,12956,10,11660.4
ORDITM00170290,ORD0085069,PRD00076,1,44748,0,44748.0
ORDITM00170291,ORD0085070,PRD00085,2,17515,5,33278.5
ORDITM00170292,ORD0085071,PRD00011,1,70240,25,52680.0
ORDITM00170293,ORD0085071,PRD00142,1,15261,0,15261.0
ORDITM00170294,ORD0085071,PRD00098,2,11038,0,22076.0
ORDITM00170295,ORD0085072,PRD00096,3,1684,5,4799.4
ORDITM00170296,ORD0085072,PRD00074,3,29940,5,85329.0
ORDITM00170297,ORD0085073,PRD00067,1,54044,15,45937.4
ORDITM00170298,ORD0085073,PRD00017,1,31228,25,23421.0
ORDITM00170299,ORD0085074,PRD00102,1,20423,10,18380.7
ORDITM00170300,ORD0085074,PRD00043,3,57761,10,155954.7
ORDITM00170301,ORD0085075,PRD00072,2,46808,15,79573.6
ORDITM00170302,ORD0085075,PRD00059,1,54179,25,40634.25
ORDITM00170303,ORD0085076,PRD00102,3,20423,0,61269.0
ORDITM00170304,ORD0085077,PRD00039,1,54053,25,40539.75
ORDITM00170305,ORD0085077,PRD00105,1,3368,0,3368.0
ORDITM00170306,ORD0085077,PRD00100,1,12956,10,11660.4
ORDITM00170307,ORD0085078,PRD00038,1,58049,5,55146.55
ORDITM00170308,ORD0085079,PRD00118,2,89981,15,152967.7
ORDITM00170309,ORD0085079,PRD00026,2,16017,5,30432.3
ORDITM00170310,ORD0085080,PRD00094,2,1356,0,2712.0
ORDITM00170311,ORD0085080,PRD00125,2,1940,5,3686.0
ORDITM00170312,ORD0085081,PRD00110,1,5028,0,5028.0
ORDITM00170313,ORD0085081,PRD00029,1,29598,0,29598.0
ORDITM00170314,ORD0085081,PRD00013,3,60661,0,181983.0
ORDITM00170315,ORD0085082,PRD00055,1,101397,0,101397.0
ORDITM00170316,ORD0085082,PRD00002,2,75947,25,113920.5
ORDITM00170317,ORD0085083,PRD00071,1,27398,0,27398.0
ORDITM00170318,ORD0085083,PRD00111,2,5519,15,9382.3
ORDITM00170319,ORD0085084,PRD00104,3,3036,0,9108.0
ORDITM00170320,ORD0085085,PRD00090,1,41436,0,41436.0
ORDITM00170321,ORD0085086,PRD00030,1,32668,15,27767.8
ORDITM00170322,ORD0085086,PRD00054,2,90934,20,145494.4
ORDITM00170323,ORD0085087,PRD00100,1,12956,5,12308.2
ORDITM00170324,ORD0085087,PRD00023,1,21840,30,15288.0
ORDITM00170325,ORD0085088,PRD00098,3,11038,30,23179.8
ORDITM00170326,ORD0085089,PRD00144,1,50557,0,50557.0
ORDITM00170327,ORD0085090,PRD00104,1,3036,0,3036.0
